draft_number,years_education,income
187,14,100592.8
230,13,72915.39
365,13,43786.86
98,15,89889.74
55,15,114503.6
46,19,50107.55
269,14,40289.21
309,13,43483.86
221,12,59881.08
30,15,42482.49
149,12,66701.7
228,17,129351.3
341,19,30196.69
267,17,73021.16
271,19,52057.92
192,15,58507.65
154,11,39054.91
206,12,41965.33
143,12,34991.61
319,17,81817.21
292,13,46831.31
207,12,35199.36
337,18,92857.38
348,10,88795.99
24,20,122129.4
210,14,65104.68
109,14,72820.09
292,17,112478.4
241,18,94755.54
10,17,36996.75
362,18,100385.2
163,15,115141
206,15,80265.01
152,11,34063.34
7,16,139515.8
133,14,67140.3
121,15,17493
233,11,43574.2
34,18,54356.58
358,15,21636.45
206,13,27012.96
56,13,29846.71
24,16,51609.12
2,17,50048.34
277,16,109799.2
195,13,62614.99
326,16,121818.9
345,15,54471.43
289,15,69231.3
249,16,87074.88
132,15,51203.39
294,17,35189.43
96,13,46826.47
220,13,77448.46
221,17,58828.61
246,14,39295.88
120,16,102401.1
179,11,47263.72
117,11,40992.04
144,15,48127.28
298,14,52532.32
234,18,154323.6
43,17,62642.26
345,14,78116.7
147,14,104255
320,12,69959.29
257,18,50435.37
32,18,65786.88
344,11,60073.54
157,12,62474.64
287,13,93020.37
7,15,50573.39
298,14,53800.09
326,14,45607.78
88,15,61895.14
114,14,33544.48
146,15,45519.01
281,12,55670.63
86,14,52747.14
322,17,21380.55
193,11,37869.4
251,11,31637.53
351,16,70097.91
289,12,63096.07
8,15,68429.13
251,13,73552.92
218,14,24937.11
102,15,37149.8
118,17,114066.6
345,16,114316
304,16,44461.35
319,15,46068.37
295,14,32138.18
118,13,23155.21
288,17,93405.73
221,10,24549.26
10,16,19438.8
52,16,41767.41
278,14,24510.96
264,17,9188.638
73,20,90146.92
66,14,55513.02
3,13,21048.29
37,20,182239.7
268,18,101617.8
225,16,108868
235,11,38060.78
175,18,98464.02
309,14,134454.9
90,16,139314
162,15,44227.96
214,14,43123.72
337,11,12799.47
21,18,74195.29
225,19,110305.4
95,15,43731.99
211,14,101814.1
205,14,36290.32
162,13,63202.18
355,15,80974.95
199,20,50986.05
133,16,7391.62
221,13,28574.13
290,10,1066.784
164,13,46159.94
21,17,79030.1
296,14,45404.9
358,14,94442.37
66,14,63222.23
205,16,49603.86
15,18,98386
92,17,39959.72
108,15,69179.7
357,13,45631.65
25,16,54654.23
110,13,26862.78
135,11,66482.17
351,17,145981.3
97,15,37218.09
266,15,81068.8
189,16,47042.8
42,17,56148.33
131,15,43501.09
343,16,104042.1
39,16,39523.94
283,14,31257.83
316,15,136801.3
81,14,82053.34
18,16,83411.02
281,13,52552.88
81,15,87408.38
252,17,102945.2
99,13,33161.2
315,15,87540.66
54,15,78621.59
105,11,46913.7
270,13,55904.66
186,13,65508.06
81,12,23112.06
154,14,97264.7
71,18,66599.98
116,13,65685.88
363,13,30583.21
25,18,63594.05
69,18,50319.72
280,13,81354.88
58,17,84832.79
117,16,98506.06
29,16,60375.63
217,20,122898.1
36,17,78978.48
193,17,40879.96
237,14,45949.29
174,15,41808.34
19,15,54009.82
257,15,58448.61
282,16,104476.7
282,16,113719.7
237,18,43816.45
33,17,14664.48
358,14,113357.4
325,16,2915.478
97,17,66712.61
79,18,73449.83
63,16,39886.73
221,15,79005.23
75,17,60780.92
102,14,18546.19
253,11,37321.11
340,17,92290.66
217,16,70311.7
220,13,80098.93
132,15,72325.95
297,14,91401.54
214,16,24226.21
206,17,70537.61
86,13,60702.15
302,12,21667.4
276,14,9816.3
276,13,67599.5
288,11,25538.2
136,11,71398.77
172,15,81384.55
256,14,35159.94
230,11,35672.7
123,16,68257.34
290,18,91199.05
280,14,75710.02
221,15,45684.61
310,12,67335.81
228,15,68246.38
332,11,57673.43
115,15,47419.39
192,14,58475.81
314,14,49393.53
64,17,61523.38
143,15,57600.79
338,11,43348.09
105,15,44270.72
51,15,62025.84
109,12,66185.62
75,19,80888.03
315,16,82153.78
65,13,42402.09
129,14,40073.88
161,14,31936.88
123,17,39157.69
166,16,45484.65
215,14,17582.26
128,11,49905.31
211,16,90960.03
104,18,78476.12
264,14,42540.36
356,12,70780.82
227,12,71110.27
354,15,34282.24
202,16,159958.5
245,15,42068.63
167,11,13649.52
71,18,84848.7
226,17,103759
143,14,82709.73
113,16,46503.88
316,15,112063
37,17,88758.3
143,12,48184.89
223,13,10920.02
176,14,45296.96
251,13,18368.4
69,15,64139.25
57,18,71696.1
294,17,130252.7
181,10,21749.16
289,12,53413.3
142,12,30902.39
275,12,38614.65
349,15,25630.17
231,15,80354.96
326,19,110512.3
144,12,40965.02
300,15,36188.13
264,11,78726.8
47,16,500.5655
349,10,49139.38
51,16,15735.16
120,16,101343.2
191,14,87870.39
97,13,55289.74
223,13,19702.18
322,17,78845.34
258,19,95698.16
161,13,33390.82
48,13,57733.9
106,18,82013.94
137,17,85279.17
312,18,110602.3
265,16,53077.34
120,14,52114.96
189,15,53300.71
218,17,82715.34
253,17,107919.8
200,14,53380.5
236,15,101492.3
109,17,51208.52
263,17,79837.61
91,15,57439.57
136,16,52221.58
297,14,147576.4
72,12,41563.74
252,14,67804.55
36,16,100312.5
302,16,67497.31
326,16,69096.34
12,16,141619.3
175,13,47243.78
14,13,42847.09
46,17,49887.62
106,16,34751.4
347,15,86878.84
76,19,87635.66
318,14,56142.43
68,18,93966.88
334,17,63136.55
22,17,118168
296,17,93130.16
55,15,65616.14
276,14,37954.48
142,17,44463.05
191,15,71887.57
266,16,92274.2
104,19,68156.97
311,16,132697.8
69,19,100941.9
153,11,55805.52
173,13,56556.16
299,15,68739.23
263,13,35483.62
75,13,42289.26
109,16,94125.06
263,11,43760.52
235,11,62400
94,13,28546.22
222,18,86283.29
275,15,47164.66
199,13,54606.23
41,19,73614.16
209,14,51487.61
7,18,57992.61
23,15,59539.57
207,19,112533.4
14,19,72584.56
296,12,54546.88
300,15,30263.6
162,17,44789.77
147,12,37263.38
109,15,72610.87
4,14,51459.56
97,12,74731.92
242,13,82375.52
113,18,47410.09
200,16,78976.5
301,14,71726.41
93,14,107368.4
138,14,117819.1
317,13,79425.4
52,19,77189.34
362,17,55026.27
355,12,57599.07
99,16,99298.05
26,15,73287.23
200,14,57995.89
355,13,25515.26
70,14,41232.94
336,17,63705.02
170,12,59736.09
23,20,109365.3
252,17,80209.9
20,15,53990.42
154,14,83392.68
300,14,0
334,15,60388.88
127,15,61900.6
344,13,14433.77
122,16,88063.93
21,19,108995.3
329,20,146819
266,13,66686.14
241,11,24017.87
81,15,44083.14
332,17,83954.25
253,14,51732.85
21,13,56458.06
176,15,24724.54
209,11,44638.59
161,18,104867.3
325,18,81917.63
280,16,17947.71
89,12,56589.7
254,15,50501.84
221,13,14284.79
163,17,128993
135,18,67638.68
68,17,30741.41
317,16,109588.6
150,13,56121.54
278,18,107164.9
192,13,32680.68
235,15,64162.52
115,17,108117.2
88,14,56425.46
333,12,63789.19
295,14,49744.11
129,18,33623.63
194,15,104460.5
317,15,91161.1
246,11,30513.39
28,19,50991.9
306,17,127145.1
331,16,20071.96
171,11,51735.84
28,15,75167.7
68,17,65637.3
11,12,32185.47
214,13,23069.94
322,13,39902.69
280,10,63901.14
97,15,59305.59
283,15,52515.04
269,12,27614.23
146,16,74524.27
164,12,51922.15
346,16,49788.41
82,12,24949.74
307,15,74539.63
117,18,63315.14
267,13,41817.99
129,11,46635.43
21,17,158295.6
364,11,22318.87
158,11,30165.71
150,14,63573.36
337,17,36517.23
365,14,34057.64
94,14,22224.26
204,11,76343.98
336,15,41152.38
244,14,39798.34
196,20,93172.26
226,14,68387.22
182,11,76167.52
184,14,40037.06
63,16,148727.2
248,14,47764.52
277,18,119048.1
354,15,20397.79
201,17,56014.39
140,16,42604.05
352,15,82425.53
136,17,71514.33
157,11,60838.99
9,13,60282.12
167,17,79458.03
230,18,64147.11
329,14,44691.88
281,12,57366.06
173,16,138554.5
168,11,25396.32
252,14,34718.21
346,16,67486.03
315,15,31666.66
259,14,75680.98
22,16,94498.3
45,17,39690.9
16,16,71602.02
176,14,15535.12
33,16,84247.15
49,17,75358.49
111,15,69018.72
125,9,25325.88
136,15,92328.67
313,19,106684.6
168,16,87307.75
85,15,54480.23
40,19,78436.99
335,17,69183.78
197,18,136869.7
216,17,72846.84
292,12,38944.92
185,14,71027.7
21,18,88665.06
308,11,59780.36
258,12,64545.86
165,14,50438.09
339,13,34951.47
98,14,21006.52
176,16,59579.31
244,15,90990.77
164,15,53430.38
270,14,49690.97
80,15,59252.78
333,14,109035
156,12,80334.31
201,18,107996.5
180,16,37627.53
183,15,82174.43
208,18,118001.1
106,13,43149.17
50,17,47056.98
58,17,61826.76
118,14,40320.27
210,13,87140.45
355,15,51252.62
325,11,41889.93
103,17,42639.15
226,16,12524.82
232,14,72649.8
185,17,128586.6
335,12,30061
255,14,56390.07
137,15,25541.18
343,14,34302.68
347,18,8105.291
26,20,41288.55
359,13,95416.84
27,13,46212.24
255,13,80020.66
130,15,51391.67
295,14,68865.41
82,17,71053.27
75,18,64798.67
89,14,56306.57
182,15,57936.04
156,14,51429.07
231,13,14780.2
228,16,114439.2
349,12,5061.819
354,17,112234.8
198,15,34816.49
91,13,53659.56
296,15,97473.13
87,19,139957.6
100,13,22202.57
187,12,25094
221,18,135546
244,12,75845.7
188,18,108507.3
355,14,25138.04
21,18,96440.8
108,15,18601.45
320,16,163625.8
118,17,119911.4
364,15,66982.7
61,13,84578.28
288,9,21605.89
255,15,82880.66
291,13,56763.73
273,17,114339.3
113,14,53953.75
57,13,6961.138
127,12,43399.77
209,13,35184.73
251,12,41129.02
245,14,63982.24
336,16,23961.37
197,11,69520.28
20,17,17713.92
82,11,50280.15
139,11,29708.02
315,11,47709.36
110,14,66345.28
210,15,42017.78
16,18,105061.6
335,14,69178.52
77,17,103092.7
158,14,62120.77
123,14,35681.02
74,19,60347.92
356,15,55203.09
47,17,84514.55
305,15,21836.28
109,12,26232.51
242,11,24198.27
256,16,90787.01
130,16,16056.2
18,12,41228.7
219,12,30271.1
194,15,84791.14
332,14,70905.05
336,18,59337.1
362,19,130940.5
363,15,74976.13
179,14,37622.33
294,15,77034.03
67,13,58604.02
252,16,72347.24
235,17,124498.4
201,15,39670.17
125,12,48858.1
362,13,72725.05
242,14,49148.45
208,11,74831.03
86,17,93266.44
349,11,31381.71
162,14,67234.43
225,13,50639.04
147,11,61368.21
109,18,42214.63
340,13,18930.65
52,16,95797.89
209,12,18124.88
89,18,96674.88
200,15,62407.02
208,14,61682.14
236,11,17922.19
213,17,30616.48
108,14,51338.81
225,17,34653.63
24,14,56001.09
116,13,67820.24
108,15,137411.8
122,19,117391.1
277,12,42666.86
270,11,30489.28
317,18,60723.64
351,13,38333.74
187,11,52789.39
207,13,71491.17
267,14,64731.58
308,13,66461.61
254,13,67093.01
296,12,55355.02
244,13,51048.82
184,12,61471.38
314,12,59564.93
174,17,35225.04
228,15,46875.07
23,19,75804.91
258,16,44582.92
286,11,48974.26
231,16,74159.31
46,19,85315.09
3,19,80419.55
9,17,60819.97
143,17,49957.39
328,12,27305.59
363,14,53414.8
121,14,41593.34
108,13,56139.57
45,14,75956.96
1,15,69564.24
71,20,90641.5
213,13,58613.95
364,17,84533.69
45,15,62954.27
161,18,19905.35
203,15,40141.64
359,14,67082.61
215,18,121573.6
84,16,56177.03
159,16,89432.45
184,15,34689.36
304,10,36443.89
194,17,42854.39
14,18,85598.98
262,15,95484.09
173,18,87276.19
226,11,64311.98
269,16,83350.77
334,15,52721.06
230,10,39940.34
77,15,76269.02
54,17,47844.39
124,15,56116.44
114,12,53300.02
187,11,49388.71
200,12,28230.78
122,14,13127.5
76,17,72383.16
196,17,119717.5
114,14,49804.36
106,12,66397.13
132,12,58061.57
90,17,79335.09
275,12,39123.68
166,16,126204
318,18,93509.26
36,20,81209.62
161,15,62302.72
303,11,48769.7
308,14,32848.21
264,19,132245.2
347,15,62129.63
87,18,55858.02
359,14,89174.99
296,11,68499.29
283,11,12956.39
301,14,74649.86
198,14,77002.65
231,14,53090.2
194,18,96870.86
286,19,66234.55
222,12,47444.06
312,12,66168.46
199,14,56197.98
121,17,53875.34
4,16,44451.89
319,15,33946.38
118,17,29873.7
236,12,49000.2
364,18,48915.1
159,16,6073.956
137,15,60410.06
35,20,92233.8
124,13,31603
226,16,34508.21
350,14,48990.32
167,14,55354.6
214,16,75330.91
16,16,0
50,15,42399.1
44,17,26567.4
62,20,132848
164,12,42347.04
147,15,81680.48
188,16,82832.47
350,17,59578.72
318,18,87878.11
54,15,63239.99
106,12,27880.19
12,17,37870.01
341,13,34259.27
325,18,97448.19
331,16,47628.7
259,14,65758.65
319,13,14987.73
296,17,37345.8
242,11,41218.39
71,12,63813.66
206,12,34493.8
331,15,71886.06
61,17,81118.08
292,16,65904.43
281,13,44302.63
231,12,46946.57
95,13,95900.63
208,14,111743.8
49,20,128438.5
76,16,95230.16
220,16,60821.53
113,13,46913.43
144,15,95776.06
203,15,39654.36
364,13,98407.35
334,15,60427.8
207,13,40144.83
2,20,145093.1
197,14,45932.53
311,18,83371.41
286,15,56570.19
365,15,75605.68
296,14,7304.392
229,16,55714.19
206,12,53334.27
360,20,168961.3
45,19,122819
27,17,25877.99
352,15,28367.46
138,16,98752.26
340,12,34216.26
269,15,56060.04
138,13,63113.48
249,14,60953.84
38,17,94597.37
151,15,38186.68
4,16,14371.9
231,12,63901.68
97,17,77006.56
88,16,79595.96
273,13,40458.54
120,18,80988.82
35,17,92123.91
278,16,60967.71
114,15,20968.42
174,15,71051.97
233,14,101730.8
56,19,101713.9
63,18,135163.5
255,13,76548.76
335,15,57645.75
179,11,43896.85
195,16,62867.55
236,12,18163.16
170,12,29753.07
34,15,44401.29
358,16,92621.57
261,10,52260.26
23,17,39808.75
82,17,49818.26
169,19,82928.23
353,13,40815.78
294,14,44198.81
354,11,34354.39
51,15,84275.58
207,18,82143.52
298,15,27188.63
178,14,44117.49
355,18,26514.46
324,12,82054.91
37,18,115782.3
30,19,120738
347,12,49255.55
363,13,62065.31
74,13,49236.21
132,13,41718.26
205,17,59749.66
133,10,28773.11
125,12,79103.44
331,16,56517.54
188,14,70696.38
105,12,87924.5
244,10,34847.48
24,15,51447.89
1,18,81801.11
281,14,73876.05
323,13,39419.84
19,16,96099.6
285,18,111827.6
223,15,55415.1
125,16,37075.2
323,13,52730.31
341,18,108158.4
356,11,35393.09
309,13,63259.73
285,12,22330.84
318,17,87562.42
91,17,5761.344
120,13,54990.68
197,18,82137.83
242,11,30893.78
197,14,77863.02
201,16,89545.13
271,14,39905.13
180,12,74989.6
327,14,26262.39
120,15,56825.82
178,16,54539.7
187,12,32253.68
328,11,38329.28
308,14,52498.13
225,17,42873.01
213,14,25536.28
153,10,30777.84
220,15,62116.77
232,15,136540.2
45,16,61762.83
355,10,27000.28
28,20,26108.69
223,16,81757.56
85,16,50074.8
93,15,62791.12
194,14,14001.1
71,15,54193.85
276,13,74120.77
140,14,144906.8
233,14,74316.14
22,15,41317.77
122,15,32438.23
242,11,45944.54
54,15,48543.14
222,20,129513.9
341,11,18988.54
61,16,123824
336,11,25366.75
196,14,69385.49
309,11,25287.8
340,17,3987.359
164,15,48259
106,14,89659.45
272,13,43790.97
35,13,17901.73
93,16,102851.8
21,20,97566.41
96,15,30974.47
25,18,52708.9
103,18,84919.7
89,14,73922.58
175,15,28080.34
162,14,30015.63
309,15,32689.76
273,12,32053.03
106,14,35911.3
282,12,37560.84
22,20,62968.4
211,13,93701.22
91,14,71857.46
211,13,58221.61
92,11,44936.59
164,15,87532.63
101,11,36684.27
331,16,127489.6
252,15,108501.4
95,13,24562.77
253,13,48375.24
300,13,25173.36
82,11,47259.54
323,15,86024.93
203,14,70967.48
364,17,127748.9
118,18,40336.63
194,12,29085.57
171,12,34796.82
102,10,41195.01
145,16,17716.51
19,13,46318.21
293,16,47870.04
270,13,28723.99
302,15,76249.95
296,17,123245.7
28,16,71136.85
152,16,88383.94
13,14,81923.32
300,12,63622.49
365,15,35555.21
176,15,47458.53
251,13,43975.61
346,14,50500.28
189,14,24384.99
243,13,65611.23
190,19,114632.7
357,15,46980.96
2,19,105066.2
175,18,82370.76
166,15,0
166,13,39353.5
343,17,114289.9
199,16,45770.56
27,20,130814.1
216,18,119557.6
89,15,67356.96
114,15,75358.76
60,17,84545.92
332,12,7385.172
213,15,42312.71
289,16,112664.7
19,14,55601.66
123,14,38957.65
362,12,87410.63
191,16,98669.26
74,17,61851.38
69,14,15653.89
34,16,108368.5
255,13,20413.86
155,17,92455.87
164,13,0
159,12,52021.26
336,13,66686.34
284,14,80844.48
214,12,47315.62
349,18,61607.86
279,16,60500.82
136,14,54348.06
234,16,57966.74
213,12,64676.18
176,17,106109.2
247,17,58293.63
196,12,73140.06
347,11,45008.01
10,16,35942.28
44,16,112303.4
68,17,86250.47
263,11,24095.98
157,15,26951.87
207,16,58763.73
197,12,47777.27
91,17,39808.78
64,16,20564.55
179,14,48868.2
143,16,98464.64
72,14,65905.64
175,17,94090.95
178,14,20943.91
112,14,54412.89
300,15,42839.57
255,16,52005.72
272,16,30659.19
248,14,69328.38
153,16,89858.82
323,12,72470.8
168,17,54318.72
203,16,96236.74
47,18,66695.35
215,12,53336.76
311,14,39615.67
263,14,50384.86
96,16,115548.6
250,11,25263.27
190,17,59915.02
134,15,32049.35
153,11,44202.44
221,13,37189.35
69,16,93688.54
152,13,45348.73
5,20,69750.11
354,15,54834.16
37,19,16833.5
316,11,39442.19
91,12,46479.3
1,16,79881.17
288,14,40282.91
274,16,120748.6
91,14,38930.43
87,12,13530.24
229,13,61836.88
54,18,55420.52
296,15,45793.32
116,16,73419.98
50,17,53321.11
80,17,105915.3
17,13,30882.13
5,19,74806.85
270,19,140024.4
156,14,81384.88
92,16,68755.6
72,16,53218.31
162,12,75954.98
187,15,67975.97
89,15,36202.21
306,12,50042.73
76,17,109053.6
81,15,178847.5
18,17,90491.08
134,17,51619.63
122,17,76163.96
143,17,72910.59
320,14,47346.66
302,12,35991.46
193,13,77873.27
121,16,70396.7
350,14,113095
309,17,76581.96
134,11,13094.36
266,11,27406.31
61,18,80897.25
181,15,62184.94
58,14,47883.92
46,18,61641.59
257,15,29296.76
79,15,34686.48
273,14,43720.88
223,14,81610.79
133,13,39301.95
68,16,99213.34
320,14,68701.92
147,16,75563.11
273,16,42230.46
197,16,88763.47
108,16,40617.59
54,18,85069.13
43,14,90806.53
178,19,92612.58
281,14,88413.8
331,18,72000.09
13,16,50438.91
303,12,20241.23
270,11,55182.33
51,17,9820.801
234,17,94843.2
206,16,54918.56
161,17,73044.77
341,16,88586.01
300,15,87733.28
220,14,82911.96
85,14,45348.28
263,14,33154.69
208,16,124301.6
222,11,41785.15
200,14,55991.68
33,16,54015.52
115,13,123883.5
248,10,40397.33
115,16,46742.15
290,15,62913.52
92,17,0
312,12,41455.7
41,17,48437.74
207,14,84939.82
107,12,10642.22
179,15,87259.66
166,15,67283.78
315,13,69476.25
225,14,112982.1
304,15,11222.57
97,12,34419.4
49,16,82060.39
162,16,106756.6
252,15,75535.49
50,15,42155.66
145,14,82923.56
202,15,35093.26
108,15,53397.92
113,15,119911
201,16,45177.65
172,14,58071.16
168,14,47895.55
330,19,31781.23
101,11,9406.207
93,12,68486.28
268,15,125159.2
215,16,127807.7
113,12,28787.15
208,12,53281.77
290,13,48166.36
103,14,110655.2
169,14,79405.12
364,16,99471.72
75,14,41925.9
102,17,78098.3
230,15,39751.61
358,12,21693.9
335,13,33997.45
82,14,51966.13
53,19,79475.48
314,17,135283.7
282,16,17801.82
318,14,72802.55
46,18,112819.6
159,16,40799.95
44,17,71579.58
185,12,36270.22
10,15,83019.4
220,15,94946.38
335,16,94758.16
295,13,48047.68
97,14,8364.565
282,16,55585.33
341,13,51516.86
363,13,29803.33
354,10,39998.34
159,16,135729.1
259,13,93346.09
170,14,40143.8
106,13,43841.96
132,18,42440.43
150,14,59840.58
240,12,60678.95
309,14,28734.15
324,17,81542.91
192,15,55981.68
306,14,85147.34
175,19,131816
330,13,73369.45
91,10,47374.61
55,16,22319.16
69,18,57967.19
232,13,0
351,14,77982.26
216,17,59188.44
132,19,75818.17
327,12,49937.37
17,19,52566.66
154,12,42478.64
274,16,87194.71
51,13,74547.13
194,13,75911.42
14,18,72227.47
252,13,12250.04
229,13,72515.02
361,14,39279.83
99,10,38186.69
4,17,102070.7
106,19,53364.15
250,11,17908.15
233,14,56036.23
200,16,92532.59
116,13,42547.58
161,17,98084.95
27,14,69150.82
161,14,40929.63
239,15,63824.27
317,13,71874.03
326,17,90617.21
325,12,31563.42
157,12,33542.47
173,16,22918.46
352,16,78873.46
53,11,19303.93
177,16,154279.7
111,17,68736.66
279,12,60139.3
351,15,46759.17
201,18,63217
207,13,106420.3
72,18,54488.53
197,15,69140.01
97,12,62949.48
158,14,68518.74
121,14,22038.34
72,19,141047.9
240,13,74797.24
36,20,97441.52
325,19,88760.38
194,14,45923.13
64,15,39667.76
348,13,28785.25
122,12,45059.28
55,16,25901.86
134,18,76733.84
25,18,58701.51
178,11,37588.81
101,13,41696.87
3,17,56277.34
87,14,59905.96
157,15,79759.61
218,15,30247.96
78,18,129736.3
76,18,96277.98
160,16,33083.82
158,14,33761.1
169,12,2680.423
355,16,87987.3
233,14,44168.76
138,15,81636.6
37,18,75086.41
360,13,114617.2
336,14,39583.64
37,13,41231.47
107,15,5080.89
312,15,66903.12
37,14,72004.79
62,16,59938.76
176,15,60079.5
63,14,76871.77
322,12,57381.64
15,14,33034.36
10,16,69700.29
75,14,10255.35
38,15,40608.86
4,19,47955.86
221,15,33016.82
315,14,79137.36
188,16,60856.45
265,16,51768.99
14,19,50500.38
64,17,89547.3
321,19,77927.47
186,13,61343.65
328,17,138118.3
325,13,35173.5
178,13,88748.63
147,14,49257.43
190,16,87791.12
231,14,47512.86
169,14,65860.15
192,17,74803.26
122,12,19456.41
22,16,76797.09
352,12,27758.74
282,16,97525.13
36,16,53564.41
229,15,50237.98
112,15,30883.67
303,12,71558.48
91,18,75803.41
288,17,75573.77
23,18,96134.99
114,16,50225.55
11,16,72993.54
165,17,98957.23
279,11,38579.73
275,10,34918.19
330,12,23048.24
260,16,32458.77
35,20,93098.11
266,15,50924.81
171,17,44999.78
336,15,28003.68
276,10,55024.09
148,14,108038.6
348,20,149505.6
352,14,51153.93
320,15,43312.05
295,11,21193.13
26,16,90957.04
330,15,36775.06
9,19,51074.66
72,17,46793.65
204,15,70979.11
9,16,93330.9
197,13,77381.65
54,20,60430.32
258,11,10567.81
13,14,38203.01
304,12,66621.52
235,16,82104.75
128,15,104429.6
183,12,48280.5
104,19,54096.59
286,10,16968.04
115,18,33149.43
159,16,86830.75
59,17,64942.59
347,16,109025.8
69,17,68204.59
153,14,70417.72
340,12,18481.33
22,17,52464.59
197,16,63496.02
173,13,49322.98
360,11,26147.86
209,14,32342.71
301,10,36196.74
74,18,98636.58
45,16,28066.82
38,17,38699.07
30,15,37601.77
82,9,19141.4
141,16,50030.07
150,12,31672.54
125,13,69484.98
265,15,38528.53
167,12,15794.06
281,18,105486.1
359,15,55328.72
126,16,67216.44
312,12,69423.91
287,11,52362.52
188,14,35073.83
174,14,60887.26
178,16,63931.29
89,16,56504.88
201,17,7773.464
342,15,74904.88
195,16,79875.09
234,17,147825.3
17,15,58324.6
98,16,79400.21
341,13,87126.55
328,12,38902.73
27,15,51491.7
328,17,66775.02
38,12,46388.54
293,18,28095.42
213,14,50801.57
183,16,70785.56
308,13,28227.97
97,19,120154.4
286,12,20216.53
196,15,65498.92
333,12,20995.18
19,14,71134.23
